,node1,node2,gender1,gender2,grt,score,biscore
13649,192,498,1,2,1,1,1
13650,72,136,2,1,1,1,1
13651,291,486,1,1,1,1,1
13652,551,737,1,2,1,1,1
13653,332,601,1,2,1,1,1
13654,101,148,1,1,1,1,1
13655,103,458,1,1,1,1,1
13656,811,909,2,2,1,1,1
13657,850,941,1,1,1,1,1
13658,607,987,2,2,1,1,1
13659,24,120,2,2,1,1,1
13660,169,750,2,2,1,1,1
13661,247,317,1,1,1,1,1
13662,152,331,1,1,1,1,1
13663,371,577,2,2,1,1,1
13664,9,198,2,2,1,1,1
13665,32,289,1,1,1,1,1
13666,428,671,2,2,1,1,1
13667,179,291,1,1,1,1,1
13668,77,640,1,1,1,1,1
13669,561,755,2,2,1,1,1
13670,127,415,2,2,1,1,1
13671,39,597,1,1,1,1,1
13672,106,646,1,1,1,1,1
13673,250,264,2,2,1,1,1
13674,126,232,1,1,1,1,1
13675,331,820,1,1,1,1,1
13676,211,362,1,1,1,1,1
13677,24,263,2,2,1,1,1
13678,49,212,2,1,1,1,1
13679,215,291,1,1,1,1,1
13680,106,286,1,1,1,1,1
13681,505,875,2,2,1,1,1
13682,272,580,2,2,1,1,1
13683,890,930,1,1,1,1,1
13684,85,644,2,1,1,1,1
13685,147,289,1,1,1,1,1
13686,531,756,2,2,1,1,1
13687,337,669,2,1,1,1,1
13688,284,444,2,2,1,1,1
13689,648,903,2,2,1,1,1
13690,242,274,2,2,1,1,1
13691,226,655,2,2,1,1,1
13692,332,400,1,2,1,1,1
13693,41,290,1,1,1,1,1
13694,319,584,1,1,1,1,1
13695,365,506,1,1,1,1,1
13696,360,646,1,1,1,1,1
13697,217,259,1,2,1,1,1
13698,127,256,2,2,1,1,1
13699,136,311,1,1,1,1,1
13700,175,254,2,2,1,1,1
13701,182,686,2,1,1,1,1
13702,273,428,2,2,1,1,1
13703,296,859,2,2,1,1,1
13704,26,108,1,2,1,1,1
13705,102,307,2,2,1,1,1
13706,519,600,1,2,1,1,1
13707,97,401,1,1,1,1,1
13708,279,483,2,2,1,1,1
13709,599,607,2,2,1,1,1
13710,73,361,2,2,1,1,1
13711,96,198,2,2,1,1,1
13712,22,306,1,2,1,1,1
13713,91,349,2,2,1,1,1
13714,1,117,2,2,1,1,1
13715,780,1017,1,1,1,1,1
13716,307,658,2,2,1,1,1
13717,39,251,1,2,1,1,1
13718,138,152,2,1,1,1,1
13719,364,560,2,2,1,1,1
13720,147,170,1,2,1,1,1
13721,119,318,2,1,1,1,1
13722,481,869,2,2,1,1,1
13723,485,513,1,2,1,1,1
13724,134,390,1,1,1,1,1
13725,104,299,1,1,1,1,1
13726,249,483,2,2,1,1,1
13727,493,792,2,2,1,1,1
13728,714,910,2,2,1,1,1
13729,382,528,2,1,1,1,1
13730,160,346,2,2,1,1,1
13731,316,452,1,1,1,1,1
13732,447,899,2,2,1,1,1
13733,193,544,2,1,1,1,1
13734,151,363,2,2,1,1,1
13735,444,471,2,1,1,1,1
13736,1,262,2,1,1,1,1
13737,40,316,1,1,1,1,1
13738,130,162,1,1,1,1,1
13739,519,717,1,1,1,1,1
13740,0,329,1,1,1,1,1
13741,205,256,2,2,1,1,1
13742,64,576,1,1,1,1,1
13743,103,417,1,1,1,1,1
13744,38,755,2,2,1,1,1
13745,183,510,2,1,1,1,1
13746,10,16,2,2,1,1,1
13747,266,486,1,1,1,1,1
13748,81,429,1,1,1,1,1
13749,9,169,2,2,1,1,1
13750,583,627,2,2,1,1,1
13751,20,303,1,2,1,1,1
13752,56,490,1,1,1,1,1
13753,14,39,1,1,1,1,1
13754,346,639,2,2,1,1,1
13755,420,986,2,2,1,1,1
13756,443,555,2,2,1,1,1
13757,226,921,2,1,1,1,1
13758,62,275,1,1,1,1,1
13759,122,230,2,2,1,1,1
13760,212,356,1,1,1,1,1
13761,415,577,2,2,1,1,1
13762,80,574,1,2,1,1,1
13763,207,419,1,1,1,1,1
13764,536,705,1,2,1,1,1
13765,822,823,2,1,1,1,1
13766,240,658,2,2,1,1,1
13767,408,493,2,2,1,1,1
13768,68,334,1,1,1,1,1
13769,1,147,2,1,1,1,1
13770,310,391,2,2,1,1,1
13771,296,561,2,2,1,1,1
13772,448,668,1,1,1,1,1
13773,487,533,2,1,1,1,1
13774,581,921,2,1,1,1,1
13775,0,452,1,1,1,1,1
13776,516,1012,1,1,1,1,1
13777,85,751,2,2,1,1,1
13778,470,827,2,2,1,1,1
13779,200,267,1,1,1,1,1
13780,206,656,1,1,1,1,1
13781,266,365,1,1,1,1,1
13782,328,574,1,2,1,1,1
13783,842,952,2,2,1,1,1
13784,5,128,2,2,1,1,1
13785,247,429,1,1,1,1,1
13786,233,615,2,2,1,1,1
13787,489,525,1,1,1,1,1
13788,189,468,1,2,1,1,1
13789,161,371,2,2,1,1,1
13790,389,771,1,1,1,1,1
13791,179,339,1,1,1,1,1
13792,56,373,1,1,1,1,1
13793,291,619,1,1,1,1,1
13794,74,377,1,1,1,1,1
13795,558,559,2,2,1,1,1
13796,452,574,1,2,1,1,1
13797,514,593,2,2,1,1,1
13798,334,574,1,2,1,1,1
13799,126,444,1,2,1,1,1
13800,188,199,2,1,1,1,1
13801,151,461,2,2,1,1,1
13802,338,340,1,1,1,1,1
13803,213,628,1,1,1,1,1
13804,254,467,2,2,1,1,1
13805,111,558,2,2,1,1,1
13806,7,291,1,1,1,1,1
13807,334,506,1,1,1,1,1
13808,392,861,2,2,1,1,1
13809,110,605,2,2,1,1,1
13810,112,678,2,2,1,1,1
13811,276,311,1,1,1,1,1
13812,45,142,1,1,1,1,1
13813,1,104,2,1,1,1,1
13814,319,320,1,2,1,1,1
13815,238,368,2,1,1,1,1
13816,81,203,1,2,1,1,1
13817,581,782,2,1,1,1,1
13818,87,202,2,2,1,1,1
13819,253,318,1,1,1,1,1
13820,320,683,2,2,1,1,1
13821,686,698,1,1,1,1,1
13822,61,604,1,2,1,1,1
13823,522,990,2,2,1,1,1
13824,485,492,1,2,1,1,1
13825,33,251,2,2,1,1,1
13826,501,518,1,2,1,1,1
13827,60,523,2,2,1,1,1
13828,85,168,2,1,1,1,1
13829,18,19,2,2,1,1,1
13830,313,565,1,1,1,1,1
13831,36,627,2,2,1,1,1
13832,575,666,1,1,1,1,1
13833,130,667,1,1,1,1,1
13834,365,394,1,2,1,1,1
13835,95,289,1,1,1,1,1
13836,126,299,1,1,1,1,1
13837,61,452,1,1,1,1,1
13838,121,169,2,2,1,1,1
13839,346,480,2,2,1,1,1
13840,205,283,2,1,1,1,1
13841,25,205,2,2,1,1,1
13842,232,278,1,1,1,1,1
13843,100,277,2,2,1,1,1
13844,264,529,2,2,1,1,1
13845,379,438,1,1,1,1,1
13846,275,371,1,2,1,1,1
13847,42,682,1,2,1,1,1
13848,180,316,1,1,1,1,1
13849,9,140,2,2,1,1,1
13850,186,636,2,2,1,1,1
13851,6,291,2,1,1,1,1
13852,156,340,1,1,1,1,1
13853,38,144,2,2,1,1,1
13854,114,490,1,1,1,1,1
13855,100,169,2,2,1,1,1
13856,289,494,1,1,1,1,1
13857,381,832,2,2,1,1,1
13858,296,478,2,2,1,1,1
13859,464,660,2,2,1,1,1
13860,549,765,1,1,1,1,1
13861,122,195,2,1,1,1,1
13862,108,498,2,2,1,1,1
13863,94,165,1,1,1,1,1
13864,322,560,2,2,1,1,1
13865,197,309,1,1,1,1,1
13866,3,4,1,1,1,1,1
13867,23,206,1,1,1,1,1
13868,2,71,2,1,1,1,1
13869,103,109,1,1,1,1,1
13870,45,52,1,1,1,1,1
13871,211,436,1,2,1,1,1
13872,361,487,2,2,1,1,1
13873,296,598,2,2,1,1,1
13874,10,428,2,2,1,1,1
13875,824,888,2,2,1,1,1
13876,150,384,1,1,1,1,1
13877,7,9,1,2,1,1,1
13878,67,290,1,1,1,1,1
13879,710,712,1,2,1,1,1
13880,551,588,1,1,1,1,1
13881,92,151,1,2,1,1,1
13882,11,219,2,2,1,1,1
13883,105,149,2,2,1,1,1
13884,158,169,2,2,1,1,1
13885,275,508,1,1,1,1,1
13886,81,317,1,1,1,1,1
13887,30,374,2,2,1,1,1
13888,39,508,1,1,1,1,1
13889,85,270,2,2,1,1,1
13890,260,398,1,1,1,1,1
13891,15,228,2,2,1,1,1
13892,218,272,1,2,1,1,1
13893,165,311,1,1,1,1,1
13894,540,1012,1,1,1,1,1
13895,134,653,1,2,1,1,1
13896,212,468,1,2,1,1,1
13897,106,563,1,1,1,1,1
13898,408,673,2,2,1,1,1
13899,66,529,2,2,1,1,1
13900,22,204,1,1,1,1,1
13901,421,721,2,1,1,1,1
13902,469,709,1,2,1,1,1
13903,54,605,2,2,1,1,1
13904,199,604,1,2,1,1,1
13905,10,671,2,2,1,1,1
13906,49,371,2,2,1,1,1
13907,254,436,2,2,1,1,1
13908,277,355,2,1,1,1,1
13909,205,705,2,2,1,1,1
13910,229,429,1,1,1,1,1
13911,305,405,1,1,1,1,1
13912,21,433,2,1,1,1,1
13913,263,276,2,1,1,1,1
13914,360,419,1,1,1,1,1
13915,214,317,1,1,1,1,1
13916,57,502,2,1,1,1,1
13917,195,384,1,1,1,1,1
13918,54,453,2,2,1,1,1
13919,310,627,2,2,1,1,1
13920,204,466,1,1,1,1,1
13921,303,494,2,1,1,1,1
13922,842,1032,2,2,1,1,1
13923,5,16,2,2,1,1,1
13924,817,1034,2,2,1,1,1
13925,51,494,1,1,1,1,1
13926,14,230,1,2,1,1,1
13927,1003,1047,2,1,1,1,1
13928,240,277,2,2,1,1,1
13929,406,604,2,2,1,1,1
13930,687,709,2,2,1,1,1
13931,85,147,2,1,1,1,1
13932,80,509,1,1,1,1,1
13933,170,371,2,2,1,1,1
13934,795,876,2,2,1,1,1
13935,179,451,1,1,1,1,1
13936,188,371,2,2,1,1,1
13937,307,468,2,2,1,1,1
13938,69,306,1,2,1,1,1
13939,364,370,2,2,1,1,1
13940,73,128,2,2,1,1,1
13941,22,91,1,2,1,1,1
13942,384,452,1,1,1,1,1
13943,10,514,2,2,1,1,1
13944,100,370,2,2,1,1,1
13945,146,518,2,2,1,1,1
13946,471,501,1,1,1,1,1
13947,256,377,2,1,1,1,1
13948,85,484,2,1,1,1,1
13949,366,503,2,2,1,1,1
13950,223,298,1,1,1,1,1
13951,6,324,2,1,1,1,1
13952,156,369,1,1,1,1,1
13953,877,938,2,2,1,1,1
13954,14,109,1,1,1,1,1
13955,35,862,1,2,1,1,1
13956,39,746,1,1,1,1,1
13957,242,498,2,2,1,1,1
13958,251,256,2,2,1,1,1
13959,341,398,2,1,1,1,1
13960,117,375,2,2,1,1,1
13961,338,535,1,1,1,1,1
13962,84,215,1,1,1,1,1
13963,97,181,1,1,1,1,1
13964,230,506,2,1,1,1,1
13965,267,332,1,1,1,1,1
13966,232,746,1,1,1,1,1
13967,250,639,2,2,1,1,1
13968,1,169,2,2,1,1,1
13969,72,194,2,2,1,1,1
13970,291,416,1,1,1,1,1
13971,21,23,2,1,1,1,1
13972,187,243,1,1,1,1,1
13973,249,558,2,2,1,1,1
13974,267,776,1,2,1,1,1
13975,200,245,1,1,1,1,1
13976,133,751,2,2,1,1,1
13977,52,465,1,1,1,1,1
13978,294,434,2,2,1,1,1
13979,266,339,1,1,1,1,1
13980,270,298,2,1,1,1,1
13981,498,827,2,2,1,1,1
13982,85,361,2,2,1,1,1
13983,161,329,2,1,1,1,1
13984,172,719,1,1,1,1,1
13985,156,196,1,1,1,1,1
13986,179,285,1,1,1,1,1
13987,95,102,1,2,1,1,1
13988,155,437,2,2,1,1,1
13989,473,794,1,1,1,1,1
13990,74,303,1,2,1,1,1
13991,62,452,1,1,1,1,1
13992,13,17,2,2,1,1,1
13993,179,217,1,1,1,1,1
13994,623,899,1,2,1,1,1
13995,206,429,1,1,1,1,1
13996,277,334,2,1,1,1,1
13997,233,386,2,1,1,1,1
13998,129,335,2,2,1,1,1
13999,334,384,1,1,1,1,1
14000,343,690,2,2,1,1,1
14001,89,791,2,2,1,1,1
14002,110,683,2,2,1,1,1
14003,202,542,2,1,1,1,1
14004,96,117,2,2,1,1,1
14005,22,365,1,1,1,1,1
14006,326,695,2,2,1,1,1
14007,483,676,2,2,1,1,1
14008,215,229,1,1,1,1,1
14009,9,461,2,2,1,1,1
14010,105,293,2,2,1,1,1
14011,324,705,1,2,1,1,1
14012,33,49,2,2,1,1,1
14013,252,419,1,1,1,1,1
14014,109,486,1,1,1,1,1
14015,471,643,1,1,1,1,1
14016,134,465,1,1,1,1,1
14017,143,429,1,1,1,1,1
14018,4,116,1,1,1,1,1
14019,179,486,1,1,1,1,1
14020,17,400,2,2,1,1,1
14021,593,613,2,2,1,1,1
14022,268,359,1,2,1,1,1
14023,51,81,1,1,1,1,1
14024,450,606,2,2,1,1,1
14025,217,377,1,1,1,1,1
14026,53,739,2,2,1,1,1
14027,108,245,2,1,1,1,1
14028,112,335,2,2,1,1,1
14029,59,328,1,1,1,1,1
14030,93,105,2,2,1,1,1
14031,349,415,2,2,1,1,1
14032,7,334,1,1,1,1,1
14033,525,670,1,1,1,1,1
14034,426,529,2,2,1,1,1
14035,195,212,1,1,1,1,1
14036,285,330,1,1,1,1,1
14037,250,905,2,1,1,1,1
14038,492,673,2,2,1,1,1
14039,159,599,2,2,1,1,1
14040,39,189,1,1,1,1,1
14041,9,378,2,2,1,1,1
14042,816,838,2,2,1,1,1
14043,147,228,1,2,1,1,1
14044,43,87,1,2,1,1,1
14045,119,224,2,2,1,1,1
14046,407,415,2,2,1,1,1
14047,199,217,1,1,1,1,1
14048,132,150,1,1,1,1,1
14049,14,150,1,1,1,1,1
14050,604,690,2,2,1,1,1
14051,170,259,2,2,1,1,1
14052,352,525,2,1,1,1,1
14053,144,889,2,2,1,1,1
14054,97,168,1,1,1,1,1
14055,357,583,2,2,1,1,1
14056,520,593,2,2,1,1,1
14057,250,600,2,2,1,1,1
14058,7,451,1,1,1,1,1
14059,413,872,1,1,1,1,1
14060,399,437,2,2,1,1,1
14061,115,120,2,2,1,1,1
14062,431,772,2,2,1,1,1
14063,202,776,2,2,1,1,1
14064,43,260,1,1,1,1,1
14065,617,943,2,2,1,1,1
14066,137,344,2,2,1,1,1
14067,176,306,2,2,1,1,1
14068,381,487,2,2,1,1,1
14069,842,843,2,2,1,1,1
14070,630,982,2,2,1,1,1
14071,217,731,1,1,1,1,1
14072,143,199,1,1,1,1,1
14073,9,231,2,1,1,1,1
14074,191,203,2,2,1,1,1
14075,177,809,2,2,1,1,1
14076,179,256,1,2,1,1,1
14077,70,682,1,2,1,1,1
14078,683,769,2,1,1,1,1
14079,127,444,2,2,1,1,1
14080,71,165,1,1,1,1,1
14081,2,428,2,2,1,1,1
14082,230,526,2,1,1,1,1
14083,594,741,2,2,1,1,1
14084,98,500,1,1,1,1,1
14085,47,445,1,2,1,1,1
14086,14,601,1,2,1,1,1
14087,74,204,1,1,1,1,1
14088,233,421,2,2,1,1,1
14089,382,401,2,1,1,1,1
14090,563,591,1,2,1,1,1
14091,7,180,1,1,1,1,1
14092,581,863,2,2,1,1,1
14093,106,369,1,1,1,1,1
14094,196,243,1,1,1,1,1
14095,200,325,1,1,1,1,1
14096,20,48,1,2,1,1,1
14097,668,740,1,2,1,1,1
14098,6,7,2,1,1,1,1
14099,158,194,2,2,1,1,1
14100,220,527,2,1,1,1,1
14101,100,117,2,2,1,1,1
14102,266,291,1,1,1,1,1
14103,517,810,1,2,1,1,1
14104,42,458,1,1,1,1,1
14105,132,328,1,1,1,1,1
14106,90,478,2,2,1,1,1
14107,133,307,2,2,1,1,1
14108,304,1019,2,2,1,1,1
14109,691,761,2,2,1,1,1
14110,322,364,2,2,1,1,1
14111,36,514,2,2,1,1,1
14112,442,857,2,2,1,1,1
14113,278,451,1,1,1,1,1
14114,84,278,1,1,1,1,1
14115,588,821,1,1,1,1,1
14116,187,628,1,1,1,1,1
14117,62,596,1,1,1,1,1
14118,355,426,1,2,1,1,1
14119,69,376,1,2,1,1,1
14120,16,380,2,2,1,1,1
14121,41,223,1,1,1,1,1
14122,4,469,1,1,1,1,1
14123,260,639,1,2,1,1,1
14124,253,636,1,2,1,1,1
14125,112,292,2,1,1,1,1
14126,202,426,2,2,1,1,1
14127,594,600,2,2,1,1,1
14128,455,925,1,1,1,1,1
14129,577,735,2,1,1,1,1
14130,519,697,1,1,1,1,1
14131,337,483,2,2,1,1,1
14132,339,365,1,1,1,1,1
14133,233,274,2,2,1,1,1
14134,138,359,2,2,1,1,1
14135,202,622,2,2,1,1,1
14136,98,847,1,2,1,1,1
14137,699,808,1,2,1,1,1
14138,205,240,2,2,1,1,1
14139,9,349,2,2,1,1,1
14140,80,102,1,2,1,1,1
14141,43,106,1,1,1,1,1
14142,156,267,1,1,1,1,1
14143,105,437,2,2,1,1,1
14144,158,329,2,1,1,1,1
14145,52,212,1,1,1,1,1
14146,234,723,1,1,1,1,1
14147,501,508,1,1,1,1,1
14148,851,913,2,2,1,1,1
14149,104,266,1,1,1,1,1
14150,639,826,2,1,1,1,1
14151,240,378,2,2,1,1,1
14152,265,359,2,2,1,1,1
14153,18,89,2,2,1,1,1
14154,193,197,2,1,1,1,1
14155,61,70,1,1,1,1,1
14156,377,401,1,1,1,1,1
14157,40,223,1,1,1,1,1
14158,26,286,1,1,1,1,1
14159,127,170,2,2,1,1,1
14160,745,815,2,2,1,1,1
14161,364,415,2,2,1,1,1
14162,36,73,2,2,1,1,1
14163,98,670,1,1,1,1,1
14164,107,340,1,1,1,1,1
14165,370,574,2,2,1,1,1
14166,72,140,2,2,1,1,1
14167,150,307,1,2,1,1,1
14168,120,152,2,1,1,1,1
14169,205,289,2,1,1,1,1
14170,295,419,1,1,1,1,1
14171,668,782,1,1,1,1,1
14172,225,604,2,2,1,1,1
14173,285,506,1,1,1,1,1
14174,197,542,1,1,1,1,1
14175,8,577,2,2,1,1,1
14176,100,303,2,2,1,1,1
14177,416,486,1,1,1,1,1
14178,492,561,2,2,1,1,1
14179,254,592,2,2,1,1,1
14180,238,437,2,2,1,1,1
14181,275,429,1,1,1,1,1
14182,95,596,1,1,1,1,1
14183,595,628,2,1,1,1,1
14184,321,447,2,2,1,1,1
14185,0,148,1,1,1,1,1
14186,256,270,2,2,1,1,1
14187,544,593,1,2,1,1,1
14188,433,775,1,1,1,1,1
14189,220,789,2,2,1,1,1
14190,167,318,1,1,1,1,1
14191,481,531,2,2,1,1,1
14192,356,501,1,1,1,1,1
14193,386,518,1,2,1,1,1
14194,51,142,1,1,1,1,1
14195,97,604,1,2,1,1,1
14196,251,471,2,1,1,1,1
14197,71,192,1,1,1,1,1
14198,147,528,1,1,1,1,1
14199,403,634,2,2,1,1,1
14200,848,899,2,2,1,1,1
14201,264,419,2,1,1,1,1
14202,123,526,2,1,1,1,1
14203,40,74,1,1,1,1,1
14204,139,398,1,1,1,1,1
14205,219,621,2,2,1,1,1
14206,145,642,2,2,1,1,1
14207,168,317,1,1,1,1,1
14208,25,468,2,2,1,1,1
14209,101,577,1,2,1,1,1
14210,229,382,1,2,1,1,1
14211,600,638,2,2,1,1,1
14212,148,244,1,1,1,1,1
14213,67,508,1,1,1,1,1
14214,6,24,2,2,1,1,1
14215,66,303,2,2,1,1,1
14216,432,540,1,1,1,1,1
14217,109,284,1,2,1,1,1
14218,471,725,1,1,1,1,1
14219,134,271,1,1,1,1,1
14220,39,390,1,1,1,1,1
14221,493,927,2,2,1,1,1
14222,350,824,2,2,1,1,1
14223,308,340,2,1,1,1,1
14224,695,840,2,2,1,1,1
14225,459,718,1,1,1,1,1
14226,175,250,2,2,1,1,1
14227,2,348,2,1,1,1,1
14228,117,407,2,2,1,1,1
14229,188,230,2,2,1,1,1
14230,153,250,1,2,1,1,1
14231,254,498,2,2,1,1,1
14232,111,591,2,2,1,1,1
14233,482,745,2,2,1,1,1
14234,233,309,2,1,1,1,1
14235,25,33,2,2,1,1,1
14236,410,493,2,2,1,1,1
14237,36,359,2,2,1,1,1
14238,10,233,2,2,1,1,1
14239,42,518,1,2,1,1,1
14240,233,881,2,2,1,1,1
14241,85,533,2,1,1,1,1
14242,96,518,2,2,1,1,1
14243,6,407,2,2,1,1,1
14244,252,264,1,2,1,1,1
14245,109,401,1,1,1,1,1
14246,259,582,2,2,1,1,1
14247,30,571,2,1,1,1,1
14248,344,350,2,2,1,1,1
14249,434,480,2,2,1,1,1
14250,159,989,2,1,1,1,1
14251,180,204,1,1,1,1,1
14252,193,248,2,2,1,1,1
14253,142,179,1,1,1,1,1
14254,365,619,1,1,1,1,1
14255,692,1012,1,1,1,1,1
14256,122,275,2,1,1,1,1
14257,145,296,2,2,1,1,1
14258,168,215,1,1,1,1,1
14259,25,370,2,2,1,1,1
14260,230,277,2,2,1,1,1
14261,158,577,2,2,1,1,1
14262,563,652,1,1,1,1,1
14263,97,290,1,1,1,1,1
14264,7,501,1,1,1,1,1
14265,48,121,2,2,1,1,1
14266,811,932,2,2,1,1,1
14267,43,318,1,1,1,1,1
14268,529,671,2,2,1,1,1
14269,368,885,1,1,1,1,1
14270,42,653,1,2,1,1,1
14271,180,275,1,1,1,1,1
14272,39,104,1,1,1,1,1
14273,87,380,2,2,1,1,1
14274,20,299,1,1,1,1,1
14275,156,187,1,1,1,1,1
14276,52,68,1,1,1,1,1
14277,113,348,2,1,1,1,1
14278,429,528,1,1,1,1,1
14279,636,872,2,1,1,1,1
14280,32,198,1,2,1,1,1
14281,657,821,1,1,1,1,1
14282,171,788,1,1,1,1,1
14283,135,151,2,2,1,1,1
14284,1,151,2,2,1,1,1
14285,388,704,2,2,1,1,1
14286,447,500,2,1,1,1,1
14287,11,248,2,2,1,1,1
14288,161,203,2,2,1,1,1
14289,290,401,1,1,1,1,1
14290,419,623,1,1,1,1,1
14291,336,447,2,2,1,1,1
14292,428,487,2,2,1,1,1
14293,204,382,1,2,1,1,1
14294,47,656,1,1,1,1,1
14295,30,337,2,2,1,1,1
14296,323,489,1,1,1,1,1
14297,53,144,2,2,1,1,1
14298,535,812,1,2,1,1,1
14299,62,70,1,1,1,1,1
14300,136,196,1,1,1,1,1
14301,228,426,2,2,1,1,1
14302,161,375,2,2,1,1,1
14303,290,597,1,1,1,1,1
14304,66,140,2,2,1,1,1
14305,47,212,1,1,1,1,1
14306,570,767,1,2,1,1,1
14307,259,444,2,2,1,1,1
14308,118,203,2,2,1,1,1
14309,51,62,1,1,1,1,1
14310,127,363,2,2,1,1,1
14311,187,590,1,1,1,1,1
14312,62,386,1,1,1,1,1
14313,126,416,1,1,1,1,1
14314,273,443,2,2,1,1,1
14315,139,286,1,1,1,1,1
14316,516,551,1,1,1,1,1
14317,101,465,1,1,1,1,1
14318,214,656,1,1,1,1,1
14319,22,299,1,1,1,1,1
14320,121,604,2,2,1,1,1
14321,128,250,2,2,1,1,1
14322,400,639,2,2,1,1,1
14323,24,443,2,2,1,1,1
14324,10,242,2,2,1,1,1
14325,176,214,2,1,1,1,1
14326,141,776,2,2,1,1,1
14327,275,746,1,1,1,1,1
14328,150,574,1,2,1,1,1
14329,482,1030,2,1,1,1,1
14330,823,861,1,2,1,1,1
14331,357,507,2,2,1,1,1
14332,223,390,1,1,1,1,1
14333,578,691,2,2,1,1,1
14334,209,316,2,1,1,1,1
14335,172,960,1,1,1,1,1
14336,730,1014,2,2,1,1,1
14337,15,394,2,2,1,1,1
14338,310,594,2,2,1,1,1
14339,522,986,2,2,1,1,1
14340,42,103,1,1,1,1,1
14341,5,113,2,2,1,1,1
14342,293,310,2,2,1,1,1
14343,648,795,2,2,1,1,1
14344,13,776,2,2,1,1,1
14345,714,919,2,2,1,1,1
14346,142,212,1,1,1,1,1
14347,151,158,2,2,1,1,1
14348,84,355,1,1,1,1,1
14349,174,741,2,2,1,1,1
14350,14,317,1,1,1,1,1
14351,122,508,2,1,1,1,1
14352,878,943,2,2,1,1,1
14353,184,663,1,1,1,1,1
14354,280,756,2,2,1,1,1
14355,245,276,1,1,1,1,1
14356,215,508,1,1,1,1,1
14357,291,468,1,2,1,1,1
14358,44,260,2,1,1,1,1
14359,634,740,2,2,1,1,1
14360,491,525,2,1,1,1,1
14361,6,219,2,2,1,1,1
14362,38,712,2,2,1,1,1
14363,190,407,2,2,1,1,1
14364,185,245,2,1,1,1,1
14365,143,180,1,1,1,1,1
14366,9,176,2,2,1,1,1
14367,742,898,1,1,1,1,1
14368,66,466,2,1,1,1,1
14369,195,746,1,1,1,1,1
14370,75,256,2,2,1,1,1
14371,411,947,2,2,1,1,1
14372,127,461,2,2,1,1,1
14373,0,746,1,1,1,1,1
14374,443,514,2,2,1,1,1
14375,87,671,2,2,1,1,1
14376,230,601,2,2,1,1,1
14377,278,291,1,1,1,1,1
14378,135,750,2,2,1,1,1
14379,490,717,1,1,1,1,1
14380,524,670,1,1,1,1,1
14381,97,214,1,1,1,1,1
14382,306,461,2,2,1,1,1
14383,421,1004,2,2,1,1,1
14384,225,251,2,2,1,1,1
14385,82,164,1,2,1,1,1
14386,262,416,1,1,1,1,1
14387,884,977,2,1,1,1,1
14388,386,452,1,1,1,1,1
14389,106,448,1,1,1,1,1
14390,0,509,1,1,1,1,1
14391,140,569,2,2,1,1,1
14392,654,903,2,2,1,1,1
14393,20,103,1,1,1,1,1
14394,449,747,1,2,1,1,1
14395,439,668,1,1,1,1,1
14396,42,285,1,1,1,1,1
14397,247,452,1,1,1,1,1
14398,284,370,2,2,1,1,1
14399,411,704,2,2,1,1,1
14400,138,923,2,2,1,1,1
14401,80,134,1,1,1,1,1
14402,557,652,2,1,1,1,1
14403,27,385,1,2,1,1,1
14404,109,150,1,1,1,1,1
14405,494,560,1,2,1,1,1
14406,443,671,2,2,1,1,1
14407,41,168,1,1,1,1,1
14408,93,245,2,1,1,1,1
14409,150,215,1,1,1,1,1
14410,101,444,1,2,1,1,1
14411,73,347,2,1,1,1,1
14412,426,653,2,2,1,1,1
14413,119,776,2,2,1,1,1
14414,529,600,2,2,1,1,1
14415,107,628,1,1,1,1,1
14416,287,888,1,2,1,1,1
14417,1,7,2,1,1,1,1
14418,137,583,2,2,1,1,1
14419,229,425,1,1,1,1,1
14420,72,108,2,2,1,1,1
14421,263,272,2,2,1,1,1
14422,581,789,2,2,1,1,1
14423,85,603,2,1,1,1,1
14424,147,376,1,2,1,1,1
14425,223,429,1,1,1,1,1
14426,6,461,2,2,1,1,1
14427,119,332,2,1,1,1,1
14428,66,376,2,2,1,1,1
14429,128,347,2,1,1,1,1
14430,213,360,1,1,1,1,1
14431,289,328,1,1,1,1,1
14432,146,339,2,1,1,1,1
14433,381,546,2,1,1,1,1
14434,104,217,1,1,1,1,1
14435,143,386,1,1,1,1,1
14436,39,365,1,1,1,1,1
14437,62,214,1,1,1,1,1
14438,108,272,2,2,1,1,1
14439,198,406,2,2,1,1,1
14440,4,107,1,1,1,1,1
14441,313,540,1,1,1,1,1
14442,744,792,2,2,1,1,1
14443,566,753,1,1,1,1,1
14444,481,755,2,2,1,1,1
14445,47,68,1,1,1,1,1
14446,70,879,1,1,1,1,1
14447,153,593,1,2,1,1,1
14448,127,251,2,2,1,1,1
14449,277,560,2,2,1,1,1
14450,300,631,1,1,1,1,1
14451,2,233,2,2,1,1,1
14452,334,690,1,2,1,1,1
14453,253,546,1,1,1,1,1
14454,202,480,2,2,1,1,1
14455,22,95,1,1,1,1,1
14456,520,965,2,2,1,1,1
14457,70,299,1,1,1,1,1
14458,296,756,2,2,1,1,1
14459,280,665,2,2,1,1,1
14460,577,645,2,2,1,1,1
14461,58,274,2,2,1,1,1
14462,261,671,2,2,1,1,1
14463,205,370,2,2,1,1,1
14464,318,595,1,2,1,1,1
14465,64,542,1,1,1,1,1
14466,48,179,2,1,1,1,1
14467,101,289,1,1,1,1,1
14468,276,419,1,1,1,1,1
14469,324,471,1,1,1,1,1
